PIN_NUM,CALC_AREA,REID,DEED_ACRES,BLDG_VAL,LAND_VAL,TOTAL_VALUE_ASSD,HEATEDAREA,SITE_ADDRESS,CITY_DECODE,TOWNSHIP_DECODE,YEAR_BUILT,TYPE_USE_DECODE,LAND_CLASS_DECODE,ZIPNUM
1753308814,1.52465252,359204,1.53,517999,114000,631999,2818,1601 FONT HILLS LN,,St. Matthew's,2010,SINGLFAM,Residential Less Than 10 Acres,27545
1722088506,0.11481661,359236,0.11,257400,90000,347400,2016,3231 SUNBRIGHT LN,RALEIGH,St. Mary's,2010,SINGLFAM,Residential Less Than 10 Acres,27610
0726904476,0.25387663,359752,0.25,994756,260000,1254756,5485,113 WOODLAND RIDGE CT,CARY,WHITE OAK,2008,SINGLFAM,Residential Less Than 10 Acres,27519
0724884508,0.16530245,359786,0.17,645006,200000,845006,3977,833 BLACKMAR ST,CARY,WHITE OAK,2007,SINGLFAM,Residential Less Than 10 Acres,27519
0742808246,0.04333065,359836,0.04,288854,65000,353854,1518,801 MYRTLE GROVE LN,APEX,White Oak,2007,SINGLFAM,Residential Less Than 10 Acres,27502
0742808370,0.03101324,359838,0.03,255763,65000,320763,1544,805 MYRTLE GROVE LN,APEX,White Oak,2007,SINGLFAM,Residential Less Than 10 Acres,27502
1702017541,0.04457108,359854,0.04,257839,80000,337839,1719,714 CUPOLA DR,RALEIGH,Swift Creek,2012,SINGLFAM,Residential Less Than 10 Acres,27603
1702017648,0.02665766,359862,0.03,253114,80000,333114,1842,690 CUPOLA DR,RALEIGH,Swift Creek,2010,SINGLFAM,Residential Less Than 10 Acres,27603
1702111601,0.02680772,359996,0.03,225695,80000,305695,1361,726 BRYANT ST,RALEIGH,Swift Creek,2008,SINGLFAM,Residential Less Than 10 Acres,27603
1702111812,0.04353982,360010,0.04,221327,80000,301327,1330,601 CUPOLA DR,RALEIGH,Swift Creek,2007,SINGLFAM,Residential Less Than 10 Acres,27603
1743798824,0.21815552,360067,0.22,348191,70000,418191,2400,1234 SUNDAY SILENCE DR,KNIGHTDALE,ST. MATTHEW'S,2007,SINGLFAM,Residential Less Than 10 Acres,27545
1743485832,0.30277866,360155,0.3,300780,85000,385780,1827,307 BELLEFONT CT,KNIGHTDALE,ST. MATTHEW'S,2020,SINGLFAM,Residential Less Than 10 Acres,27545
0796395442,0.26734225,360411,0.27,428416,240000,668416,3220,5825 CLARIBEL CT,RALEIGH,HOUSE CREEK,2009,SINGLFAM,Residential Less Than 10 Acres,27612
1722785262,0.10390065,360488,0.1,234628,80000,314628,1476,2819 ERINRIDGE RD,RALEIGH,ST. MATTHEW'S,2008,SINGLFAM,Residential Less Than 10 Acres,27610
1722788264,0.15224528,360493,0.15,226046,80000,306046,1329,2741 ERINRIDGE RD,RALEIGH,ST. MATTHEW'S,2015,SINGLFAM,Residential Less Than 10 Acres,27610
0750259098,0.77695859,360510,0.78,539720,195000,734720,3292,3204 HARDENRIDGE CT,,White Oak,2008,SINGLFAM,Residential Less Than 10 Acres,27539
1731664982,0.16188064,360645,0.16,313134,65000,378134,2618,6835 HORSEBACK LN,RALEIGH,ST. MARY'S,2008,SINGLFAM,Residential Less Than 10 Acres,27610
0676503866,0.49310086,360981,0.5,347657,110000,457657,2076,7100 WINTER POND WAY,,MIDDLE CREEK,2008,SINGLFAM,Residential Less Than 10 Acres,27526
1774798916,0.22651545,361529,0.23,205928,70000,275928,1482,6995 COOPERS HAWK TRL,WENDELL,MARK'S CREEK,2008,SINGLFAM,Residential Less Than 10 Acres,27591
1774796372,0.19685147,361559,0.2,290580,70000,360580,2800,5930 COOPERS HAWK TRL,WENDELL,MARK'S CREEK,2008,SINGLFAM,Residential Less Than 10 Acres,27591
1774795525,0.18062561,361566,0.18,311143,70000,381143,3064,5875 SPARROWS NEST WAY,WENDELL,MARK'S CREEK,2008,SINGLFAM,Residential Less Than 10 Acres,27591
1712216667,0.16893651,361649,0.17,297529,75000,372529,2025,3714 PEPPERSAUCE ST,RALEIGH,ST. MARY'S,2008,SINGLFAM,Residential Less Than 10 Acres,27610
1712218722,0.11434241,361651,0.11,281972,75000,356972,1987,3711 PEPPERSAUCE ST,RALEIGH,ST. MARY'S,2010,SINGLFAM,Residential Less Than 10 Acres,27610
0666115286,0.23465375,361693,0.23,408744,90000,498744,2478,412 JONESHAVEN DR,FUQUAY-VARINA,MIDDLE CREEK,2011,SINGLFAM,Residential Less Than 10 Acres,27526
1736412036,0.10330427,362195,0.1,258117,70000,328117,1470,4522 CARDINAL GROVE BLVD,RALEIGH,ST. MATTHEW'S,2013,SINGLFAM,Residential Less Than 10 Acres,27616
1735491955,0.11102355,362214,0.11,300009,70000,370009,2120,5313 STOWECROFT LN,RALEIGH,ST. MATTHEW'S,2007,SINGLFAM,Residential Less Than 10 Acres,27616
1850497999,0.23406917,362243,0.23,506234,130000,636234,3573,616 OPPOSITION WAY,WAKE FOREST,WAKE FOREST,2012,SINGLFAM,Residential Less Than 10 Acres,27587
1759703588,0.05014566,362331,0.05,243841,50000,293841,1627,312 MORGAN BROOK WAY,ROLESVILLE,WAKE FOREST,2010,SINGLFAM,Residential Less Than 10 Acres,27571
1759703662,0.04959209,362333,0.05,243841,50000,293841,1627,316 MORGAN BROOK WAY,ROLESVILLE,WAKE FOREST,2010,SINGLFAM,Residential Less Than 10 Acres,27571
1840963196,0.24491098,362438,0.24,460052,130000,590052,2612,1220 FANNING DR,WAKE FOREST,WAKE FOREST,2010,SINGLFAM,Residential Less Than 10 Acres,27587
1759699347,0.36824902,362460,0.37,435463,140000,575463,2613,247 FRIESAN WAY,ROLESVILLE,Wake Forest,2013,SINGLFAM,Residential Less Than 10 Acres,27571
0677709591,0.48068538,362560,0.48,340590,90000,430590,2012,522 SPRUCE MEADOWS LN,,MIDDLE CREEK,2010,SINGLFAM,Residential Less Than 10 Acres,27592
0667986627,0.17376098,362577,0.17,374926,95000,469926,2562,2239 TREFOIL LN,FUQUAY-VARINA,MIDDLE CREEK,2007,SINGLFAM,Residential Less Than 10 Acres,27526
0726723243,0.10365074,362706,0.1,431861,165000,596861,2387,201 WINDY PEAK LOOP,CARY,WHITE OAK,2009,SINGLFAM,Residential Less Than 10 Acres,27519
0726723283,0.10365139,362707,0.1,339624,165000,504624,1774,719 WINDY PEAK LOOP,CARY,WHITE OAK,2008,SINGLFAM,Residential Less Than 10 Acres,27519
0726728154,0.10570978,362840,0.11,431861,165000,596861,2387,604 WINDY PEAK LOOP,CARY,WHITE OAK,2009,SINGLFAM,Residential Less Than 10 Acres,27519
0726711826,0.1096675,362865,0.11,292460,165000,457460,1537,406 WINDY PEAK LOOP,CARY,WHITE OAK,2010,SINGLFAM,Residential Less Than 10 Acres,27519
0639680800,0.07582094,362984,0.08,356387,90000,446387,2452,116 PASCALIS PL,HOLLY SPRINGS,HOLLY SPRINGS,2008,SINGLFAM,Residential Less Than 10 Acres,27540
0639680862,0.08230472,362986,0.08,356387,90000,446387,2452,108 PASCALIS PL,HOLLY SPRINGS,HOLLY SPRINGS,2008,SINGLFAM,Residential Less Than 10 Acres,27540
0639587713,0.07494859,362995,0.08,365614,90000,455614,2104,169 COFFEE BLUFF LN,HOLLY SPRINGS,HOLLY SPRINGS,2012,SINGLFAM,Residential Less Than 10 Acres,27540
0639588802,0.07573643,362999,0.08,365614,90000,455614,2104,153 COFFEE BLUFF LN,HOLLY SPRINGS,HOLLY SPRINGS,2012,SINGLFAM,Residential Less Than 10 Acres,27540
0639588793,0.07888985,363005,0.08,356387,90000,446387,2452,132 PASCALIS PL,HOLLY SPRINGS,HOLLY SPRINGS,2008,SINGLFAM,Residential Less Than 10 Acres,27540
1723800988,0.15980894,363082,0.16,217749,70000,287749,1220,4122 CHINESE FIR TRL,RALEIGH,ST. MATTHEW'S,2008,SINGLFAM,Residential Less Than 10 Acres,27610
1831814388,0.05085868,363325,0.05,312918,50000,362918,1906,716 MAGNOLIA FOREST CT,WAKE FOREST,WAKE FOREST,2007,SINGLFAM,Residential Less Than 10 Acres,27587
1727075433,0.03434579,363363,0.03,271395,65000,336395,1853,2604 STEWART PINES DR,RALEIGH,Neuse,2008,SINGLFAM,Residential Less Than 10 Acres,27615
1727076646,0.0275224,363391,0.03,273958,65000,338958,1853,8014 DUKES DYNASTY DR,RALEIGH,Neuse,2009,SINGLFAM,Residential Less Than 10 Acres,27615
0758726159,0.04203588,363726,0.04,328105,85000,413105,1755,10109 KNOTTY PINE LN,RALEIGH,Cedar Fork,2009,SINGLFAM,Residential Less Than 10 Acres,27617
0758824405,0.07060204,363784,0.07,415165,85000,500165,2402,10115 FALLS MEADOW CT,RALEIGH,Cedar Fork,2007,SINGLFAM,Residential Less Than 10 Acres,27617
0758818646,0.0497139,363814,0.05,310828,85000,395828,2089,9107 FALKWOOD RD,RALEIGH,Cedar Fork,2010,SINGLFAM,Residential Less Than 10 Acres,27617
0758828101,0.03588351,363850,0.04,296522,85000,381522,1601,9141 BUNNWOOD LN,RALEIGH,Cedar Fork,2007,SINGLFAM,Residential Less Than 10 Acres,27617
0758828495,0.03588416,363885,0.04,296522,85000,381522,1601,9163 WOODEN RD,RALEIGH,CEDAR FORK,2007,SINGLFAM,Residential Less Than 10 Acres,27617
0679033605,0.16250449,364114,0.16,373827,120000,493827,2147,7037 DAYTON RIDGE DR,CARY,Middle Creek,2008,SINGLFAM,Residential Less Than 10 Acres,27539
1710420424,0.1434304,364204,0.14,412034,85000,497034,2053,400 EASY WIND LN,GARNER,ST. MARY'S,2012,SINGLFAM,Residential Less Than 10 Acres,27529
1710326923,0.13225026,364229,0.13,389410,85000,474410,1897,217 EASY WIND LN,GARNER,ST. MARY'S,2008,SINGLFAM,Residential Less Than 10 Acres,27529
0726827935,0.18165649,364287,0.18,493252,205000,698252,2808,524 STONECROFT LN,CARY,WHITE OAK,2009,SINGLFAM,Residential Less Than 10 Acres,27519
0726931183,0.18799946,364297,0.19,459230,205000,664230,2424,541 MESQUITE RIDGE PL,CARY,WHITE OAK,2009,SINGLFAM,Residential Less Than 10 Acres,27519
1754110060,0.23894685,364404,0.24,322435,85000,407435,2820,202 SWITCHBACK ST,KNIGHTDALE,ST. MATTHEW'S,2010,SINGLFAM,Residential Less Than 10 Acres,27545
1754100719,0.16577273,364407,0.17,311960,85000,396960,2720,108 CINDER ST,KNIGHTDALE,ST. MATTHEW'S,2010,SINGLFAM,Residential Less Than 10 Acres,27545
1639626438,1.00883673,364425,1.01,379800,75000,454800,2825,9432 CARLEY CIR,,ST. MARY'S,2007,SINGLFAM,Residential Less Than 10 Acres,27529
1639730147,0.77050177,364441,0.77,297425,75000,372425,1928,2921 HAYWARD CT,,ST. MARY'S,2008,SINGLFAM,Residential Less Than 10 Acres,27529
0648273431,0.23853609,364568,0.24,621516,115000,736516,4036,217 COVENANT ROCK LN,HOLLY SPRINGS,HOLLY SPRINGS,2012,SINGLFAM,Residential Less Than 10 Acres,27540
0750815150,0.55646675,364638,0.56,804236,143000,947236,5128,116 PALERMO CT,HOLLY SPRINGS,HOLLY SPRINGS,2010,SINGLFAM,Residential Less Than 10 Acres,27539
0686672902,0.50292682,364754,0.5,450447,100000,550447,2767,7136 LEANDO DR,,MIDDLE CREEK,2015,SINGLFAM,Residential Less Than 10 Acres,27592
0760197982,0.13201864,364861,0.13,520825,192000,712825,2949,4049 FRANKS CREEK DR,CARY,SWIFT CREEK,2010,SINGLFAM,Residential Less Than 10 Acres,27518
0735047577,0.20508181,364980,0.21,575925,190000,765925,3588,100 BRANNING CT,CARY,White Oak,2012,SINGLFAM,Residential Less Than 10 Acres,27519
0880761744,1.93483524,365131,1.93,902634,220000,1122634,6608,6825 MACTAVISH WAY,,BARTON'S CREEK,1988,SINGLFAM,Residential Less Than 10 Acres,27613
1732842721,0.16728435,365164,0.17,226046,80000,306046,1475,6309 BARRINGTON VILLAGE LN,RALEIGH,ST. MARY'S,2009,SINGLFAM,Residential Less Than 10 Acres,27610
1732748368,0.17629387,365174,0.18,179083,80000,259083,1060,2908 BENJAMIN HILL CIR,RALEIGH,ST. MARY'S,2008,SINGLFAM,Residential Less Than 10 Acres,27610
0675415077,0.19471595,365382,0.19,238287,88000,326287,1628,9804 BITTER MELON DR,ANGIER,MIDDLE CREEK,2012,SINGLFAM,Residential Less Than 10 Acres,27501
1618602357,0.80783806,365442,0.81,321485,90000,411485,2026,6824 PAYTON VIEW DR,,PANTHER BRANCH,2014,SINGLFAM,Residential Less Than 10 Acres,27529
1714066507,0.03087858,365493,0.03,339056,150000,489056,1390,1704 RANEY CT,RALEIGH,RALEIGH,2013,SINGLFAM,Residential Less Than 10 Acres,27604
1732435282,0.18130449,365558,0.18,358689,60000,418689,3118,5544 QUITMAN TRL,RALEIGH,ST. MARY'S,2008,SINGLFAM,Residential Less Than 10 Acres,27610
0656526445,0.20579224,365648,0.21,307923,80000,387923,2053,915 RED OAK TREE DR,FUQUAY-VARINA,Middle Creek,2008,SINGLFAM,Residential Less Than 10 Acres,27526
0656520935,0.18654281,365670,0.19,290739,80000,370739,1836,837 BRIDLEMINE DR,FUQUAY-VARINA,MIDDLE CREEK,2010,SINGLFAM,Residential Less Than 10 Acres,27526
1734550454,0.03182565,365710,0.03,227881,50000,277881,1539,5311 BIG BASS DR,RALEIGH,ST. MATTHEW'S,2007,SINGLFAM,Residential Less Than 10 Acres,27610
0666616265,0.38395286,365802,0.39,417338,110000,527338,2964,1321 CHIMNEY RIDGE DR,FUQUAY-VARINA,MIDDLE CREEK,2013,SINGLFAM,Residential Less Than 10 Acres,27526
0666600468,0.31290569,365831,0.31,417338,110000,527338,2964,1013 HARVEST POINT DR,FUQUAY-VARINA,MIDDLE CREEK,2013,SINGLFAM,Residential Less Than 10 Acres,27526
0745651914,0.23426682,366147,0.23,426883,180000,606883,2293,208 OCEANSIDE LN,CARY,CEDAR FORK,2008,SINGLFAM,Residential Less Than 10 Acres,27519
0745661168,0.1707989,366152,0.17,508834,180000,688834,3365,6010 LAKE GROVE BLVD,CARY,CEDAR FORK,2010,SINGLFAM,Residential Less Than 10 Acres,27519
1758739865,0.13349254,366381,0.13,268379,75000,343379,1616,694 SHEFFORD TOWN DR,ROLESVILLE,WAKE FOREST,2010,SINGLFAM,Residential Less Than 10 Acres,27571
1758738871,0.12786647,366383,0.13,335704,75000,410704,2203,702 SHEFFORD TOWN DR,ROLESVILLE,WAKE FOREST,2009,SINGLFAM,Residential Less Than 10 Acres,27571
1759064610,0.21951762,366449,0.22,508834,100000,608834,3077,4024 FORGOTTEN POND AVE,WAKE FOREST,WAKE FOREST,2009,SINGLFAM,Residential Less Than 10 Acres,27587
1747035787,0.17226236,366483,0.17,309163,90000,399163,2186,6462 GRASSY KNOLL LN,RALEIGH,WAKE FOREST,2011,SINGLFAM,Residential Less Than 10 Acres,27616
1758652669,0.1631418,366616,0.16,417087,80000,497087,2242,208 VIRGINIA WATER DR,ROLESVILLE,Wake Forest,2014,SINGLFAM,Residential Less Than 10 Acres,27571
1758652515,0.18500151,366638,0.18,444863,80000,524863,2420,612 PRIDES CRSG,ROLESVILLE,Wake Forest,2013,SINGLFAM,Residential Less Than 10 Acres,27571
2706475746,0.9911646,366785,0.99,542183,112000,654183,2978,2633 WINTER STORM RD,,LITTLE RIVER,2018,SINGLFAM,Residential Less Than 10 Acres,27597
1850553571,0.21673596,366854,0.22,337323,100000,437323,2384,437 COTTESBROOK DR,WAKE FOREST,WAKE FOREST,2010,SINGLFAM,Residential Less Than 10 Acres,27587
1759073332,0.20917978,366919,0.21,457737,100000,557737,2503,4009 HERITAGE VIEW TRL,WAKE FOREST,Wake Forest,2010,SINGLFAM,Residential Less Than 10 Acres,27587
1831815678,0.04606236,366944,0.05,299044,50000,349044,1913,604 MAGNOLIA FOREST CT,WAKE FOREST,Wake Forest,2008,SINGLFAM,Residential Less Than 10 Acres,27587
1729931318,0.04523376,366966,0.05,252755,75000,327755,1676,2615 CLOUD MIST CIR,RALEIGH,Neuse,2008,SINGLFAM,Residential Less Than 10 Acres,27614
1840732479,0.12667128,367058,0.13,446393,60000,506393,2508,626 CANVAS DR,WAKE FOREST,Wake Forest,2008,SINGLFAM,Residential Less Than 10 Acres,27587
0676530612,0.36827194,367097,0.37,420697,125000,545697,2430,611 GLENVILLE LAKE DR,FUQUAY-VARINA,Middle Creek,2012,SINGLFAM,Residential Less Than 10 Acres,27526
0731694151,0.04546968,367162,0.05,442921,90000,532921,2975,424 OAK PINE DR,APEX,WHITE OAK,2008,SINGLFAM,Residential Less Than 10 Acres,27502
0725554389,0.06739378,367201,0.07,326337,100000,426337,2056,325 LONGCHAMP LN,CARY,WHITE OAK,2008,SINGLFAM,Residential Less Than 10 Acres,27519
0758654745,0.07854255,367250,0.08,414409,95000,509409,2381,11504 HELMOND WAY,RALEIGH,Cedar Fork,2007,SINGLFAM,Residential Less Than 10 Acres,27617
0636943449,0.76702305,367433,0.77,376933,100000,476933,2524,7209 CIRCLE BAY CT,,HOLLY SPRINGS,2010,SINGLFAM,Residential Less Than 10 Acres,27540
0659282859,0.17175993,367620,0.17,370128,120000,490128,2415,105 COBBLEBROOK CT,HOLLY SPRINGS,HOLLY SPRINGS,2008,SINGLFAM,Residential Less Than 10 Acres,27540
0659189355,0.13257471,367818,0.13,397688,120000,517688,2610,544 WELLSPRING DR,HOLLY SPRINGS,HOLLY SPRINGS,2010,SINGLFAM,Residential Less Than 10 Acres,27540
0745388121,0.21780958,367848,0.22,635724,205000,840724,3562,1025 CHESSRIDGE WAY,MORRISVILLE,Cedar Fork,2008,SINGLFAM,Residential Less Than 10 Acres,27560
1743475392,0.04221217,368075,0.04,204398,55000,259398,1416,1310 PLEXOR LN,KNIGHTDALE,St. Matthew's,2008,SINGLFAM,Residential Less Than 10 Acres,27545
1743475360,0.03351009,368077,0.03,204398,55000,259398,1416,1306 PLEXOR LN,KNIGHTDALE,St. Matthew's,2008,SINGLFAM,Residential Less Than 10 Acres,27545
1743475227,0.04308378,368080,0.04,204398,55000,259398,1416,1300 PLEXOR LN,KNIGHTDALE,St. Matthew's,2008,SINGLFAM,Residential Less Than 10 Acres,27545
1743474272,0.04685633,368081,0.05,204398,55000,259398,1416,1216 PLEXOR LN,KNIGHTDALE,St. Matthew's,2008,SINGLFAM,Residential Less Than 10 Acres,27545
1743474213,0.04056077,368084,0.04,204398,55000,259398,1416,108 MONTVIEW WAY,KNIGHTDALE,St. Matthew's,2008,SINGLFAM,Residential Less Than 10 Acres,27545
1743474203,0.03663837,368085,0.04,204398,55000,259398,1416,110 MONTVIEW WAY,KNIGHTDALE,St. Matthew's,2008,SINGLFAM,Residential Less Than 10 Acres,27545
1743473244,0.04287122,368088,0.04,204398,55000,259398,1416,116 MONTVIEW WAY,KNIGHTDALE,St. Matthew's,2008,SINGLFAM,Residential Less Than 10 Acres,27545
1743472246,0.03703722,368092,0.04,204398,55000,259398,1416,208 MONTVIEW WAY,KNIGHTDALE,ST. MATTHEW'S,2008,SINGLFAM,Residential Less Than 10 Acres,27545
1743471275,0.04421819,368096,0.04,204398,55000,259398,1416,216 MONTVIEW WAY,KNIGHTDALE,St. Matthew's,2008,SINGLFAM,Residential Less Than 10 Acres,27545
1629775588,0.68918365,368115,0.69,590237,75000,665237,3420,109 CHAPEL FIELDS LN,,St. Mary's,2015,SINGLFAM,Residential Less Than 10 Acres,27529
1784628736,0.27291066,368437,0.27,357749,70000,427749,3128,11 STRATFORD DR,WENDELL,MARK'S CREEK,2015,SINGLFAM,Residential Less Than 10 Acres,27591
0676249450,0.25520436,368536,0.26,396103,100000,496103,2802,2708 BLUERIDGE LAKE DR,FUQUAY-VARINA,Middle Creek,2013,SINGLFAM,Residential Less Than 10 Acres,27526
0676239853,0.23656547,368547,0.24,424808,100000,524808,3164,534 HIGHROCK LAKE RD,FUQUAY-VARINA,Middle Creek,2013,SINGLFAM,Residential Less Than 10 Acres,27526
0656770362,0.12901779,368589,0.13,296088,80000,376088,1983,118 TWEEDBANK CT,FUQUAY-VARINA,MIDDLE CREEK,2014,SINGLFAM,Residential Less Than 10 Acres,27526
0656505841,0.13833397,368703,0.14,285395,85000,370395,1918,733 LEATHERSTONE LN,FUQUAY-VARINA,MIDDLE CREEK,2008,SINGLFAM,Residential Less Than 10 Acres,27526
0658078124,0.0407728,368802,0.04,320289,70000,390289,2155,2007 HAYES LN,HOLLY SPRINGS,HOLLY SPRINGS,2016,SINGLFAM,Residential Less Than 10 Acres,27540
0658078151,0.04077297,368804,0.04,320289,70000,390289,2155,2011 HAYES LN,HOLLY SPRINGS,HOLLY SPRINGS,2016,SINGLFAM,Residential Less Than 10 Acres,27540
0658078097,0.04077238,368806,0.04,320289,70000,390289,2155,2015 HAYES LN,HOLLY SPRINGS,HOLLY SPRINGS,2016,SINGLFAM,Residential Less Than 10 Acres,27540
1784916487,0.25366004,368910,0.25,239741,85000,324741,1476,34 WOOD GREEN DR,WENDELL,MARK'S CREEK,2014,SINGLFAM,Residential Less Than 10 Acres,27591
1784914517,0.23964471,368918,0.24,268399,85000,353399,1741,37 WOOD GREEN DR,WENDELL,MARK'S CREEK,2014,SINGLFAM,Residential Less Than 10 Acres,27591
1617874964,0.50475259,368974,0.5,281654,80000,361654,1614,1005 BRASNOOR LN,,Panther Branch,2016,SINGLFAM,Residential Less Than 10 Acres,27529
0667454244,0.3122086,369093,0.31,337134,85000,422134,1688,926 LUKESTONE DR,FUQUAY-VARINA,MIDDLE CREEK,2010,SINGLFAM,Residential Less Than 10 Acres,27526
0786224319,0.51280184,369184,0.51,982550,500000,1482550,4918,4918 GANN TRL,RALEIGH,CARY,2013,SINGLFAM,Residential Less Than 10 Acres,27612
0648259798,0.28838929,369390,0.29,449462,115000,564462,3196,200 SHOREHOUSE WAY,HOLLY SPRINGS,Holly Springs,2008,SINGLFAM,Residential Less Than 10 Acres,27540
1722817462,0.24063476,369510,0.24,264297,75000,339297,1800,4802 STONE BRANCH DR,RALEIGH,St. Mary's,2013,SINGLFAM,Residential Less Than 10 Acres,27610
0796568766,0.5745322,369629,0.58,664968,360000,1024968,3939,2612 SHADOW HILLS CT,RALEIGH,House Creek,2012,SINGLFAM,Residential Less Than 10 Acres,27612
0656741649,0.18280856,369768,0.18,388021,85000,473021,2641,445 LEYLAND CYPRESS LN,FUQUAY-VARINA,Middle Creek,2009,SINGLFAM,Residential Less Than 10 Acres,27526
0656743151,0.14830137,369788,0.14,274227,85000,359227,1666,632 LAWSON CYPRESS LN,FUQUAY-VARINA,Middle Creek,2009,SINGLFAM,Residential Less Than 10 Acres,27526
0732807154,0.17128499,369966,0.17,421062,190000,611062,2407,1096 TORRENCE DR,APEX,White Oak,2011,SINGLFAM,Residential Less Than 10 Acres,27502
0722929868,0.06566313,370014,0.07,340682,100000,440682,1692,105 WINDY CREEK LN,APEX,White Oak,2009,SINGLFAM,Residential Less Than 10 Acres,27502
0741290181,0.16086985,370136,0.16,175832,130000,305832,1146,508 SECOND ST,APEX,White Oak,2014,SINGLFAM,Residential Less Than 10 Acres,27502
0774675811,0.32223612,370158,0.32,711235,135000,846235,5242,2902 RED GRAPE DR,CARY,Cary,2008,SINGLFAM,Residential Less Than 10 Acres,27607
0746536914,0.02583146,370206,0.03,265597,95000,360597,1382,1103 GRACE POINT RD,MORRISVILLE,Cedar Fork,2011,SINGLFAM,Residential Less Than 10 Acres,27560
1840969371,0.08610222,370380,0.1,336541,60000,396541,1871,1404 HERITAGE HILLS WAY,WAKE FOREST,Wake Forest,2008,SINGLFAM,Residential Less Than 10 Acres,27587
1746842547,0.27534847,370442,0.28,354320,100000,454320,2834,4112 VAILWOOD CT,,St. Matthew's,2010,SINGLFAM,Residential Less Than 10 Acres,27616
1746845697,0.38627054,370446,0.39,371187,100000,471187,3048,4125 VAILWOOD CT,,St. Matthew's,2010,SINGLFAM,Residential Less Than 10 Acres,27616
1851405258,0.28246361,370554,0.28,422732,130000,552732,2810,601 OPPOSITION WAY,WAKE FOREST,Wake Forest,2013,SINGLFAM,Residential Less Than 10 Acres,27587
1851404451,0.23648042,370556,0.24,400301,130000,530301,2520,1517 TRAP CT,WAKE FOREST,Wake Forest,2013,SINGLFAM,Residential Less Than 10 Acres,27587
1850493365,0.27798825,370594,0.28,431338,130000,561338,2743,1415 ENDGAME CT,WAKE FOREST,Wake Forest,2010,SINGLFAM,Residential Less Than 10 Acres,27587
0746542724,0.02768549,370657,0.03,265597,95000,360597,1382,1411 GRACE POINT RD,MORRISVILLE,Cedar Fork,2011,SINGLFAM,Residential Less Than 10 Acres,27560
0746542565,0.03714139,370665,0.04,262585,95000,357585,1416,1309 GRACE POINT RD,MORRISVILLE,Cedar Fork,2012,SINGLFAM,Residential Less Than 10 Acres,27560
